hotel,lead_time,arrival_year,arrival_month,stays_in_weekend_nights,stays_in_week_nights,market_segment_type,country,avg_price_per_room,email,is_canceled,arrival_day,arrival_date,Booking_ID
,10,2018,12,2,3,Online,,89.59,,0,3,2018-12-03,INN31255
,42,2018,8,2,4,Online,,147.9,,0,27,2018-08-27,INN31256
,1,2018,8,0,2,Corporate,,67.0,,0,30,2018-08-30,INN31257
,188,2018,6,0,2,Offline,,130.0,,1,15,2018-06-15,INN31258
,35,2018,10,1,2,Offline,,85.0,,0,28,2018-10-28,INN31259
,112,2018,3,2,2,Offline,,58.0,,0,25,2018-03-25,INN31260
,159,2018,7,2,5,Online,,132.96,,1,22,2018-07-22,INN31261
,238,2018,9,0,3,Online,,106.2,,1,13,2018-09-13,INN31262
,320,2018,8,0,2,Offline,,115.0,,1,18,2018-08-18,INN31263
,141,2018,7,2,5,Online,,111.68,,0,3,2018-07-03,INN31264
,12,2017,10,2,2,Online,,103.84,,0,31,2017-10-31,INN31265
,16,2018,12,2,0,Online,,118.8,,0,4,2018-12-04,INN31266
,47,2018,10,2,3,Online,,95.48,,0,15,2018-10-15,INN31267
,32,2018,8,0,1,Online,,96.33,,0,20,2018-08-20,INN31268
,230,2018,12,1,3,Online,,82.95,,0,12,2018-12-12,INN31269
,82,2018,8,2,2,Online,,112.1,,0,14,2018-08-14,INN31270
,305,2018,11,1,2,Offline,,89.0,,1,4,2018-11-04,INN31271
,279,2018,10,0,3,Offline,,110.0,,1,12,2018-10-12,INN31272
,4,2018,8,0,1,Online,,183.5,,0,5,2018-08-05,INN31273
,73,2017,11,0,3,Offline,,85.67,,0,24,2017-11-24,INN31274
,216,2018,8,2,1,Online,,128.7,,1,27,2018-08-27,INN31275
,117,2018,4,1,4,Online,,96.05,,0,6,2018-04-06,INN31276
,110,2017,7,2,1,Offline,,94.5,,0,25,2017-07-25,INN31277
,2,2018,9,0,1,Online,,249.0,,0,2,2018-09-02,INN31278
,29,2017,10,0,4,Online,,98.98,,0,13,2017-10-13,INN31279
,16,2018,8,1,0,Online,,121.0,,0,1,2018-08-01,INN31280
,89,2018,7,0,3,Online,,183.3,,1,21,2018-07-21,INN31281
,26,2018,11,1,1,Online,,153.23,,0,7,2018-11-07,INN31282
,32,2017,11,0,2,Offline,,73.0,,0,20,2017-11-20,INN31283
,56,2017,9,0,2,Offline,,82.0,,0,17,2017-09-17,INN31284
,10,2018,10,0,1,Online,,120.0,,0,26,2018-10-26,INN31285
,31,2018,9,2,2,Online,,149.4,,0,9,2018-09-09,INN31286
,182,2018,9,0,2,Online,,117.9,,1,30,2018-09-30,INN31287
,320,2018,8,0,2,Offline,,115.0,,1,18,2018-08-18,INN31288
,34,2018,1,1,2,Online,,99.3,,0,22,2018-01-22,INN31289
,0,2017,8,0,2,Offline,,109.0,,0,14,2017-08-14,INN31290
,50,2018,1,0,3,Offline,,52.0,,0,14,2018-01-14,INN31291
,6,2018,4,0,3,Online,,88.51,,0,21,2018-04-21,INN31292
,39,2017,8,0,2,Offline,,101.5,,0,14,2017-08-14,INN31293
,80,2018,5,2,1,Online,,140.4,,0,1,2018-05-01,INN31294
,13,2018,11,0,1,Corporate,,65.0,,0,29,2018-11-29,INN31295
,418,2018,9,1,2,Offline,,107.0,,1,26,2018-09-26,INN31296
,4,2018,9,0,3,Offline,,95.0,,0,13,2018-09-13,INN31297
,188,2018,6,0,2,Offline,,130.0,,1,15,2018-06-15,INN31298
,4,2018,2,0,1,Offline,,72.1,,0,19,2018-02-19,INN31299
,0,2017,12,0,1,Complementary,,0.0,,0,31,2017-12-31,INN31300
,95,2018,11,2,0,Online,,90.0,,1,20,2018-11-20,INN31301
,179,2018,8,1,2,Online,,85.5,,1,26,2018-08-26,INN31302
,304,2018,11,0,3,Offline,,89.0,,1,3,2018-11-03,INN31303
,1,2018,6,0,3,Online,,209.1,,0,29,2018-06-29,INN31304
,55,2018,9,1,2,Online,,108.0,,1,2,2018-09-02,INN31305
,37,2018,6,0,1,Online,,108.9,,0,9,2018-06-09,INN31306
,86,2018,5,1,2,Offline,,65.0,,0,20,2018-05-20,INN31307
,14,2018,3,0,3,Online,,127.0,,0,17,2018-03-17,INN31308
,14,2017,12,0,2,Online,,81.0,,0,11,2017-12-11,INN31309
,24,2018,4,2,3,Online,,145.4,,0,17,2018-04-17,INN31310
,245,2018,7,2,4,Offline,,110.0,,1,6,2018-07-06,INN31311
,6,2018,1,0,2,Online,,69.5,,0,12,2018-01-12,INN31312
,2,2018,2,1,4,Online,,133.6,,0,8,2018-02-08,INN31313
,28,2018,6,0,3,Online,,108.42,,0,14,2018-06-14,INN31314
,51,2018,9,2,3,Online,,149.4,,0,18,2018-09-18,INN31315
,198,2018,9,0,3,Online,,159.3,,0,22,2018-09-22,INN31316
,138,2018,6,0,3,Online,,109.8,,1,29,2018-06-29,INN31317
,0,2018,1,1,1,Offline,,64.5,,0,18,2018-01-18,INN31318
,32,2017,11,0,2,Online,,0.0,,0,20,2017-11-20,INN31319
,83,2018,10,0,4,Online,,132.3,,0,19,2018-10-19,INN31320
,55,2018,2,1,2,Online,,83.3,,0,26,2018-02-26,INN31321
,8,2018,5,0,3,Corporate,,130.0,,0,17,2018-05-17,INN31322
,21,2018,3,0,1,Online,,129.0,,1,4,2018-03-04,INN31323
,31,2018,4,1,4,Online,,114.84,,0,18,2018-04-18,INN31324
,50,2018,11,1,2,Online,,93.6,,0,18,2018-11-18,INN31325
,96,2018,9,1,2,Online,,135.9,,1,26,2018-09-26,INN31326
,179,2018,10,2,1,Online,,108.9,,1,1,2018-10-01,INN31327
,55,2017,11,0,1,Online,,73.8,,0,10,2017-11-10,INN31328
,2,2017,8,1,2,Online,,127.33,,0,17,2017-08-17,INN31329
,1,2017,12,0,2,Online,,72.67,,0,29,2017-12-29,INN31330
,25,2018,5,0,3,Online,,129.0,,0,10,2018-05-10,INN31331
,41,2017,10,1,2,Online,,103.5,,0,19,2017-10-19,INN31332
,245,2018,7,2,4,Offline,,110.0,,1,6,2018-07-06,INN31333
,85,2018,3,2,3,Online,,73.95,,0,17,2018-03-17,INN31334
,24,2018,5,2,1,Online,,285.17,,1,21,2018-05-21,INN31335
,19,2018,6,0,2,Corporate,,100.0,,0,22,2018-06-22,INN31336
,143,2018,8,0,3,Offline,,90.0,,0,25,2018-08-25,INN31337
,0,2018,2,0,1,Online,,94.0,,0,24,2018-02-24,INN31338
,2,2018,6,2,0,Online,,122.0,,0,26,2018-06-26,INN31339
,0,2018,6,0,1,Online,,130.0,,0,10,2018-06-10,INN31340
,93,2018,4,1,3,Online,,73.74,,0,4,2018-04-04,INN31341
,3,2018,7,1,1,Complementary,,0.0,,0,30,2018-07-30,INN31342
,38,2018,3,0,2,Online,,90.2,,0,23,2018-03-23,INN31343
,103,2017,7,2,1,Offline,,94.5,,1,18,2017-07-18,INN31344
,276,2018,5,2,3,Offline,,61.0,,1,13,2018-05-13,INN31345
,7,2018,8,0,1,Online,,107.03,,0,31,2018-08-31,INN31346
,18,2018,4,0,1,Online,,89.0,,0,8,2018-04-08,INN31347
,78,2018,4,1,2,Online,,128.7,,0,11,2018-04-11,INN31348
,1,2017,10,0,2,Offline,,100.0,,0,2,2017-10-02,INN31349
,107,2018,8,0,4,Online,,152.1,,1,24,2018-08-24,INN31350
,116,2018,2,2,1,Offline,,61.0,,1,28,2018-02-28,INN31351
,15,2018,11,0,3,Online,,130.9,,0,8,2018-11-08,INN31352
,0,2018,10,1,0,Online,,140.0,,0,30,2018-10-30,INN31353
,43,2018,4,0,2,Offline,,96.3,,0,21,2018-04-21,INN31354
,60,2018,11,1,3,Online,,74.8,,1,21,2018-11-21,INN31355
,38,2018,4,1,3,Online,,121.95,,0,25,2018-04-25,INN31356
,0,2018,1,0,1,Complementary,,0.0,,0,7,2018-01-07,INN31357
,130,2018,4,2,3,Online,,82.59,,0,16,2018-04-16,INN31358
,338,2018,10,1,2,Offline,,90.67,,0,7,2018-10-07,INN31359
,90,2018,8,4,11,Online,,150.3,,1,16,2018-08-16,INN31360
,11,2017,10,2,2,Offline,,88.5,,0,23,2017-10-23,INN31361
,1,2017,8,0,1,Online,,106.0,,0,25,2017-08-25,INN31362
,172,2018,7,2,5,Online,,112.32,,1,15,2018-07-15,INN31363
,56,2017,9,1,2,Offline,,185.0,,0,25,2017-09-25,INN31364
,3,2018,12,1,2,Online,,79.5,,0,19,2018-12-19,INN31365
,34,2017,9,0,3,Offline,,224.67,,1,23,2017-09-23,INN31366
,85,2018,7,1,1,Online,,99.9,,0,25,2018-07-25,INN31367
,30,2018,11,2,2,Online,,68.71,,1,12,2018-11-12,INN31368
,346,2018,9,0,2,Offline,,115.0,,1,13,2018-09-13,INN31369
,104,2018,7,2,1,Online,,88.01,,0,2,2018-07-02,INN31370
,5,2018,5,0,1,Corporate,,67.0,,0,24,2018-05-24,INN31371
,28,2018,11,2,4,Online,,96.9,,0,13,2018-11-13,INN31372
,247,2018,6,1,1,Offline,,115.0,,1,6,2018-06-06,INN31373
,0,2018,7,0,1,Corporate,,79.0,,0,5,2018-07-05,INN31374
,7,2017,10,1,3,Offline,,134.0,,0,26,2017-10-26,INN31375
,188,2018,6,0,2,Offline,,130.0,,1,15,2018-06-15,INN31376
,4,2017,8,2,1,Complementary,,0.0,,0,23,2017-08-23,INN31377
,71,2018,4,0,3,Online,,171.3,,0,7,2018-04-07,INN31378
,34,2018,12,0,3,Online,,174.0,,0,8,2018-12-08,INN31379
,36,2018,9,2,3,Online,,123.84,,0,25,2018-09-25,INN31380
,171,2018,6,0,4,Online,,90.95,,0,28,2018-06-28,INN31381
,103,2018,4,0,2,Offline,,115.0,,1,19,2018-04-19,INN31382
,63,2018,9,0,1,Online,,99.0,,1,3,2018-09-03,INN31383
,5,2017,9,0,1,Corporate,,65.0,,0,22,2017-09-22,INN31384
,12,2018,2,1,3,Online,,91.0,,0,18,2018-02-18,INN31385
,28,2018,12,2,3,Online,,74.8,,0,4,2018-12-04,INN31386
,23,2018,10,0,2,Online,,119.0,,1,20,2018-10-20,INN31387
,66,2018,3,2,5,Online,,85.38,,1,13,2018-03-13,INN31388
,64,2018,5,0,2,Corporate,,130.0,,0,17,2018-05-17,INN31389
,119,2018,7,3,5,Offline,,82.45,,0,4,2018-07-04,INN31390
,238,2018,9,2,4,Online,,94.07,,0,1,2018-09-01,INN31391
,14,2017,10,0,2,Offline,,100.0,,0,15,2017-10-15,INN31392
,230,2018,9,0,5,Offline,,137.0,,1,6,2018-09-06,INN31393
,5,2018,2,1,3,Online,,69.1,,0,8,2018-02-08,INN31394
,113,2018,10,2,2,Online,,190.8,,1,8,2018-10-08,INN31395
,37,2018,10,0,3,Offline,,105.0,,0,13,2018-10-13,INN31396
,6,2018,3,0,4,Online,,109.0,,0,9,2018-03-09,INN31397
,213,2018,8,1,2,Offline,,127.5,,1,26,2018-08-26,INN31398
,115,2018,2,2,3,Offline,,75.0,,0,27,2018-02-27,INN31399
,305,2018,11,1,2,Offline,,89.0,,1,4,2018-11-04,INN31400
,155,2018,7,0,3,Offline,,112.0,,1,14,2018-07-14,INN31401
,48,2018,9,1,5,Online,,195.3,,0,6,2018-09-06,INN31402
,40,2018,8,0,4,Offline,,85.5,,0,31,2018-08-31,INN31403
,6,2018,7,1,2,Offline,,75.0,,0,8,2018-07-08,INN31404
,80,2017,10,0,2,Offline,,136.0,,0,9,2017-10-09,INN31405
,2,2018,5,0,1,Online,,129.0,,0,13,2018-05-13,INN31406
,9,2018,1,0,4,Online,,89.0,,0,12,2018-01-12,INN31407
,54,2018,9,1,2,Online,,123.3,,1,2,2018-09-02,INN31408
,256,2018,6,0,2,Offline,,115.0,,1,15,2018-06-15,INN31409
,151,2018,7,2,7,Online,,167.45,,1,1,2018-07-01,INN31410
,72,2017,7,3,6,Online,,76.5,,1,6,2017-07-06,INN31411
,116,2018,2,2,1,Offline,,75.0,,0,28,2018-02-28,INN31412
,77,2018,4,1,2,Online,,68.04,,0,15,2018-04-15,INN31413
,129,2018,8,0,1,Online,,114.3,,0,6,2018-08-06,INN31414
,35,2018,2,2,2,Online,,84.35,,0,19,2018-02-19,INN31415
,110,2018,7,0,4,Online,,113.76,,0,19,2018-07-19,INN31416
,88,2018,3,1,1,Offline,,58.0,,0,12,2018-03-12,INN31417
,29,2018,4,2,3,Online,,102.8,,0,16,2018-04-16,INN31418
,276,2018,9,0,3,Offline,,116.33,,1,22,2018-09-22,INN31419
,265,2018,6,0,2,Offline,,109.0,,1,24,2018-06-24,INN31420
,79,2018,6,0,5,Online,,132.6,,0,7,2018-06-07,INN31421
,49,2018,11,2,5,Online,,74.8,,1,19,2018-11-19,INN31422
,87,2018,7,1,0,Online,,137.7,,0,17,2018-07-17,INN31423
,219,2017,9,1,2,Offline,,76.67,,0,4,2017-09-04,INN31424
,281,2018,12,1,5,Online,,79.62,,1,26,2018-12-26,INN31425
,80,2018,7,0,1,Online,,105.3,,1,20,2018-07-20,INN31426
,19,2018,3,2,1,Offline,,53.5,,0,27,2018-03-27,INN31427
,18,2018,6,2,7,Online,,141.56,,1,7,2018-06-07,INN31428
,4,2018,3,1,3,Offline,,88.0,,0,7,2018-03-07,INN31429
,133,2018,6,2,8,Online,,95.2,,0,28,2018-06-28,INN31430
,87,2018,3,1,2,Online,,51.97,,0,11,2018-03-11,INN31431
,44,2018,11,0,4,Online,,74.8,,0,1,2018-11-01,INN31432
,35,2018,3,0,3,Offline,,38.67,,0,9,2018-03-09,INN31433
,1,2018,5,1,0,Online,,159.0,,0,2,2018-05-02,INN31434
,193,2018,6,1,2,Offline,,120.0,,1,20,2018-06-20,INN31435
,304,2018,11,0,3,Offline,,89.0,,1,3,2018-11-03,INN31436
,18,2018,6,1,0,Corporate,,65.0,,0,20,2018-06-20,INN31437
,26,2018,4,0,1,Online,,126.0,,0,13,2018-04-13,INN31438
,30,2017,9,0,2,Offline,,121.0,,0,30,2017-09-30,INN31439
,11,2018,6,0,2,Online,,141.95,,0,1,2018-06-01,INN31440
,280,2018,9,1,2,Offline,,100.0,,1,19,2018-09-19,INN31441
,213,2018,10,2,2,Online,,102.85,,1,1,2018-10-01,INN31442
,117,2018,6,1,3,Online,,109.65,,0,2,2018-06-02,INN31443
,186,2018,11,0,3,Online,,64.56,,1,24,2018-11-24,INN31444
,267,2018,9,1,2,Offline,,95.0,,1,30,2018-09-30,INN31445
,46,2018,6,0,2,Online,,107.1,,1,28,2018-06-28,INN31446
,18,2018,6,0,2,Online,,129.0,,0,17,2018-06-17,INN31447
,148,2018,7,2,5,Online,,91.68,,1,25,2018-07-25,INN31448
,268,2018,10,1,1,Online,,95.4,,1,1,2018-10-01,INN31449
,151,2018,1,0,3,Offline,,80.0,,0,19,2018-01-19,INN31450
,98,2018,12,0,4,Offline,,75.0,,0,21,2018-12-21,INN31451
,191,2018,7,1,4,Online,,101.75,,1,25,2018-07-25,INN31452
,144,2018,9,1,3,Online,,126.9,,0,12,2018-09-12,INN31453
,104,2018,5,2,1,Online,,159.3,,0,14,2018-05-14,INN31454
,42,2018,3,2,2,Online,,97.63,,0,20,2018-03-20,INN31455
,88,2018,11,2,2,Online,,165.75,,1,6,2018-11-06,INN31456
,195,2018,6,0,2,Offline,,82.45,,0,30,2018-06-30,INN31457
,302,2018,9,1,2,Offline,,100.0,,1,16,2018-09-16,INN31458
,8,2018,9,0,2,Corporate,,169.38,,0,21,2018-09-21,INN31459
,1,2018,9,1,3,Offline,,198.0,,0,22,2018-09-22,INN31460
,156,2018,8,2,1,Online,,103.5,,1,21,2018-08-21,INN31461
,81,2018,5,2,2,Online,,119.85,,1,14,2018-05-14,INN31462
,33,2018,10,0,5,Online,,138.0,,0,25,2018-10-25,INN31463
,54,2018,11,2,2,Online,,90.1,,0,11,2018-11-11,INN31464
,336,2018,9,1,4,Offline,,70.0,,0,21,2018-09-21,INN31465
,18,2018,8,2,2,Online,,124.25,,0,28,2018-08-28,INN31466
,47,2018,9,0,2,Online,,125.1,,0,9,2018-09-09,INN31467
,35,2018,3,0,2,Online,,53.72,,0,11,2018-03-11,INN31468
,7,2018,3,0,2,Offline,,55.0,,0,2,2018-03-02,INN31469
,13,2018,5,0,3,Online,,221.0,,1,4,2018-05-04,INN31470
,39,2018,4,0,2,Online,,177.0,,0,29,2018-04-29,INN31471
,68,2017,9,0,2,Offline,,65.0,,0,29,2017-09-29,INN31472
,196,2018,8,1,4,Online,,97.75,,0,24,2018-08-24,INN31473
,309,2018,5,1,2,Offline,,101.0,,1,13,2018-05-13,INN31474
,253,2018,12,1,5,Online,,73.95,,0,13,2018-12-13,INN31475
,59,2018,4,0,4,Online,,99.85,,1,27,2018-04-27,INN31476
,76,2018,12,2,1,Online,,79.2,,0,3,2018-12-03,INN31477
,275,2018,9,1,2,Online,,118.2,,1,23,2018-09-23,INN31478
,1,2017,9,0,1,Complementary,,0.0,,0,1,2017-09-01,INN31479
,6,2018,2,0,1,Online,,70.07,,0,13,2018-02-13,INN31480
,9,2017,9,0,4,Online,,103.05,,0,2,2017-09-02,INN31481
,296,2018,9,0,4,Offline,,117.0,,1,21,2018-09-21,INN31482
,47,2017,12,2,2,Online,,63.75,,0,20,2017-12-20,INN31483
,37,2017,11,2,1,Offline,,60.0,,0,1,2017-11-01,INN31484
,161,2018,3,1,2,Offline,,130.0,,1,25,2018-03-25,INN31485
,23,2018,3,0,3,Online,,230.0,,1,22,2018-03-22,INN31486
,3,2018,2,0,1,Online,,130.0,,0,6,2018-02-06,INN31487
,26,2018,10,0,2,Online,,165.0,,0,27,2018-10-27,INN31488
,327,2017,9,2,4,Offline,,76.0,,0,9,2017-09-09,INN31489
,14,2018,12,1,0,Online,,104.0,,0,18,2018-12-18,INN31490
,112,2018,6,0,2,Offline,,100.0,,0,2,2018-06-02,INN31491
,104,2018,12,2,0,Online,,109.8,,1,4,2018-12-04,INN31492
,128,2018,8,1,4,Online,,119.7,,1,8,2018-08-08,INN31493
,16,2018,3,0,2,Online,,109.0,,1,18,2018-03-18,INN31494
,23,2017,12,2,2,Corporate,,50.0,,0,4,2017-12-04,INN31495
,112,2018,6,0,2,Offline,,100.0,,0,2,2018-06-02,INN31496
,4,2018,11,2,1,Online,,108.67,,0,19,2018-11-19,INN31497
,1,2018,6,0,1,Online,,120.0,,0,2,2018-06-02,INN31498
,21,2018,3,0,2,Online,,93.0,,0,10,2018-03-10,INN31499
,17,2018,3,0,1,Online,,97.0,,0,19,2018-03-19,INN31500
,46,2017,9,2,4,Offline,,90.09,,0,11,2017-09-11,INN31501
,6,2017,12,2,0,Corporate,,75.0,,0,27,2017-12-27,INN31502
,198,2018,9,1,2,Offline,,90.0,,1,9,2018-09-09,INN31503
,12,2017,10,1,0,Offline,,72.0,,0,4,2017-10-04,INN31504
,2,2018,10,2,1,Aviation,,94.0,,0,30,2018-10-30,INN31505
,64,2018,11,0,4,Online,,126.0,,0,1,2018-11-01,INN31506
,1,2018,1,0,2,Online,,71.2,,0,27,2018-01-27,INN31507
,145,2017,8,2,1,Offline,,94.5,,0,29,2017-08-29,INN31508
,136,2018,8,0,2,Online,,145.3,,0,12,2018-08-12,INN31509
,134,2018,8,0,2,Online,,114.3,,0,10,2018-08-10,INN31510
,14,2018,11,0,1,Corporate,,65.0,,0,29,2018-11-29,INN31511
,49,2018,4,2,2,Online,,112.2,,0,10,2018-04-10,INN31512
,15,2018,12,2,1,Online,,90.33,,0,10,2018-12-10,INN31513
,180,2018,5,1,1,Offline,,100.0,,0,2,2018-05-02,INN31514
,151,2018,8,2,3,Online,,198.59,,1,19,2018-08-19,INN31515
,102,2018,1,2,1,Offline,,40.67,,0,3,2018-01-03,INN31516
,132,2018,7,2,4,Online,,105.37,,0,22,2018-07-22,INN31517
,8,2018,7,0,3,Online,,151.0,,1,13,2018-07-13,INN31518
,133,2017,12,1,3,Online,,72.25,,1,28,2017-12-28,INN31519
,70,2018,5,0,4,Online,,102.1,,0,25,2018-05-25,INN31520
,27,2018,5,2,4,Online,,135.87,,1,20,2018-05-20,INN31521
,148,2017,12,1,4,Offline,,67.0,,0,30,2017-12-30,INN31522
,167,2018,8,2,0,Online,,119.7,,1,21,2018-08-21,INN31523
,47,2017,12,0,1,Corporate,,65.0,,0,16,2017-12-16,INN31524
,138,2017,8,2,1,Offline,,94.5,,1,22,2017-08-22,INN31525
,75,2018,6,1,3,Offline,,80.75,,0,20,2018-06-20,INN31526
,305,2018,11,1,2,Offline,,89.0,,1,4,2018-11-04,INN31527
,0,2017,9,0,1,Corporate,,145.0,,0,15,2017-09-15,INN31528
,301,2018,7,1,1,Offline,,90.0,,0,30,2018-07-30,INN31529
,74,2017,9,0,2,Offline,,101.5,,0,18,2017-09-18,INN31530
,44,2018,3,2,2,Online,,80.74,,0,11,2018-03-11,INN31531
,81,2018,3,1,2,Offline,,65.0,,0,25,2018-03-25,INN31532
,23,2018,9,0,1,Online,,118.0,,1,8,2018-09-08,INN31533
,0,2017,8,0,1,Online,,114.0,,0,20,2017-08-20,INN31534
,41,2018,3,2,1,Corporate,,85.67,,0,13,2018-03-13,INN31535
,92,2018,6,0,3,Online,,135.9,,0,16,2018-06-16,INN31536
,213,2018,6,0,3,Offline,,130.0,,1,7,2018-06-07,INN31537
,3,2017,7,2,1,Offline,,138.5,,0,11,2017-07-11,INN31538
,4,2018,4,0,1,Online,,156.0,,1,6,2018-04-06,INN31539
,7,2017,8,1,4,Online,,90.0,,1,12,2017-08-12,INN31540
,20,2018,6,0,4,Online,,211.0,,0,8,2018-06-08,INN31541
,104,2018,5,2,3,Offline,,80.75,,0,5,2018-05-05,INN31542
,125,2018,8,2,2,Online,,105.3,,0,20,2018-08-20,INN31543
,5,2018,9,0,1,Corporate,,67.0,,0,28,2018-09-28,INN31544
,1,2018,2,2,2,Online,,62.91,,0,5,2018-02-05,INN31545
,50,2018,11,0,2,Online,,145.69,,1,9,2018-11-09,INN31546
,29,2017,9,0,2,Online,,94.5,,0,15,2017-09-15,INN31547
,274,2018,8,0,3,Online,,107.0,,1,9,2018-08-09,INN31548
,175,2018,7,2,2,Online,,123.25,,1,24,2018-07-24,INN31549
,128,2018,8,0,3,Online,,94.5,,0,3,2018-08-03,INN31550
,139,2018,8,0,5,Online,,130.5,,0,9,2018-08-09,INN31551
,30,2018,10,0,1,Offline,,127.15,,0,28,2018-10-28,INN31552
,69,2018,6,2,4,Offline,,120.0,,1,12,2018-06-12,INN31553
,64,2018,11,2,1,Online,,79.2,,0,20,2018-11-20,INN31554
,24,2018,2,0,3,Offline,,46.67,,0,11,2018-02-11,INN31555
,88,2018,3,2,5,Online,,82.45,,0,30,2018-03-30,INN31556
,304,2018,11,0,3,Offline,,89.0,,1,3,2018-11-03,INN31557
,58,2018,6,1,5,Online,,131.4,,1,28,2018-06-28,INN31558
,63,2018,7,0,2,Online,,177.3,,1,19,2018-07-19,INN31559
,221,2017,10,2,1,Offline,,65.0,,0,17,2017-10-17,INN31560
,102,2017,10,0,2,Offline,,101.5,,1,16,2017-10-16,INN31561
,60,2017,10,1,3,Offline,,65.0,,0,12,2017-10-12,INN31562
,111,2018,9,2,2,Online,,118.8,,1,11,2018-09-11,INN31563
,0,2017,8,0,0,Online,,0.0,,0,13,2017-08-13,INN31564
,24,2017,12,2,3,Corporate,,60.56,,0,5,2017-12-05,INN31565
,3,2018,10,1,0,Online,,118.58,,0,10,2018-10-10,INN31566
,5,2018,1,0,1,Online,,80.0,,0,30,2018-01-30,INN31567
,68,2018,2,1,2,Online,,80.3,,0,26,2018-02-26,INN31568
,54,2018,6,2,1,Offline,,85.0,,0,11,2018-06-11,INN31569
,6,2018,5,0,1,Corporate,,98.0,,0,18,2018-05-18,INN31570
,10,2018,1,0,1,Offline,,77.6,,0,16,2018-01-16,INN31571
,118,2017,12,1,4,Online,,110.8,,0,28,2017-12-28,INN31572
,184,2018,8,0,3,Online,,105.3,,1,9,2018-08-09,INN31573
,118,2018,6,1,2,Offline,,110.0,,0,6,2018-06-06,INN31574
,0,2018,4,0,3,Online,,84.14,,0,28,2018-04-28,INN31575
,377,2018,10,0,2,Offline,,115.0,,1,14,2018-10-14,INN31576
,25,2018,12,1,5,Offline,,87.33,,0,27,2018-12-27,INN31577
,265,2018,10,2,3,Online,,100.3,,1,9,2018-10-09,INN31578
,21,2017,10,1,2,Offline,,75.0,,0,12,2017-10-12,INN31579
,21,2018,2,0,1,Online,,85.0,,1,11,2018-02-11,INN31580
,55,2018,3,0,2,Online,,78.3,,0,16,2018-03-16,INN31581
,9,2017,12,2,1,Online,,85.6,,0,5,2017-12-05,INN31582
,38,2018,12,2,2,Online,,77.86,,0,2,2018-12-02,INN31583
,151,2018,9,2,2,Online,,162.0,,1,23,2018-09-23,INN31584
,230,2018,9,0,5,Offline,,111.0,,1,6,2018-09-06,INN31585
,9,2017,9,1,3,Online,,190.5,,0,24,2017-09-24,INN31586
,66,2018,7,1,0,Online,,69.3,,0,18,2018-07-18,INN31587
,71,2018,6,0,3,Offline,,120.0,,0,14,2018-06-14,INN31588
,169,2018,9,0,2,Offline,,80.75,,0,9,2018-09-09,INN31589
,18,2018,10,1,0,Online,,139.0,,0,10,2018-10-10,INN31590
,242,2018,10,2,3,Online,,150.45,,1,7,2018-10-07,INN31591
,7,2018,2,1,1,Online,,85.0,,0,15,2018-02-15,INN31592
,270,2018,4,0,4,Offline,,62.8,,1,20,2018-04-20,INN31593
,2,2017,10,1,1,Online,,145.0,,0,10,2017-10-10,INN31594
,13,2018,4,1,0,Online,,95.0,,1,11,2018-04-11,INN31595
,36,2017,10,0,3,Offline,,112.0,,0,13,2017-10-13,INN31596
,135,2018,5,0,2,Online,,99.9,,0,6,2018-05-06,INN31597
,109,2018,12,2,3,Online,,77.86,,0,16,2018-12-16,INN31598
,5,2018,10,0,2,Aviation,,110.0,,0,11,2018-10-11,INN31599
,5,2017,10,1,2,Offline,,90.0,,0,19,2017-10-19,INN31600
,31,2018,2,0,2,Corporate,,77.0,,0,4,2018-02-04,INN31601
,81,2018,5,1,4,Online,,135.15,,1,9,2018-05-09,INN31602
,29,2018,4,1,3,Online,,163.46,,0,18,2018-04-18,INN31603
,140,2017,12,0,5,Offline,,70.0,,0,29,2017-12-29,INN31604
,166,2018,11,0,3,Offline,,110.0,,1,1,2018-11-01,INN31605
,172,2018,7,1,2,Online,,140.7,,1,22,2018-07-22,INN31606
,0,2018,7,0,1,Corporate,,65.0,,0,12,2018-07-12,INN31607
,61,2018,7,1,1,Online,,121.5,,1,23,2018-07-23,INN31608
,95,2017,9,1,2,Online,,89.25,,0,18,2017-09-18,INN31609
,81,2018,3,1,2,Offline,,65.0,,0,25,2018-03-25,INN31610
,210,2018,8,2,5,Offline,,72.25,,0,15,2018-08-15,INN31611
,19,2018,11,2,5,Online,,68.26,,0,20,2018-11-20,INN31612
,11,2017,10,2,5,Online,,138.71,,0,23,2017-10-23,INN31613
,161,2018,3,1,2,Offline,,130.0,,1,25,2018-03-25,INN31614
,71,2018,6,0,3,Offline,,120.0,,0,14,2018-06-14,INN31615
,161,2018,3,1,2,Offline,,130.0,,1,25,2018-03-25,INN31616
,418,2018,9,1,2,Offline,,75.0,,1,26,2018-09-26,INN31617
,34,2018,6,2,1,Offline,,81.0,,1,19,2018-06-19,INN31618
,29,2018,11,0,5,Online,,88.4,,0,29,2018-11-29,INN31619
,0,2018,6,0,1,Online,,129.0,,0,18,2018-06-18,INN31620
,95,2018,3,0,3,Online,,75.1,,0,23,2018-03-23,INN31621
,181,2018,8,2,1,Online,,85.5,,1,27,2018-08-27,INN31622
,68,2017,12,0,4,Offline,,60.0,,0,2,2017-12-02,INN31623
,75,2018,11,1,4,Online,,79.2,,0,2,2018-11-02,INN31624
,210,2017,10,1,3,Offline,,86.0,,1,8,2017-10-08,INN31625
